target_name,target_mode,beta_sign,objective_name,objective_beta_power,objective_residual_norm,objective_layer_gain,seed,dataset,n_samples,noise,hidden_sizes,batch_size,n_batches,infer_steps,infer_lr,step_lr,residual_norm_eps,activation,device,duration_sec,ep_objective,ep_state_delta,ep_saturation,dplus_objective,dplus_state_delta,dplus_saturation,dplus_vs_bp_forward_cosine,dplus_vs_bp_forward_norm_ratio,dplus_vs_bp_forward_sign_agreement,dplus_vs_bp_forward_norm_a,dplus_vs_bp_forward_norm_b,dplus_vs_ep_forward_cosine,dplus_vs_ep_forward_norm_ratio,dplus_vs_ep_forward_sign_agreement,dplus_vs_ep_forward_norm_a,dplus_vs_ep_forward_norm_b,dplus_forward_norm,bp_forward_norm,ep_forward_norm,base_free_mse,base_feedforward_ce,bp_raw_free_mse_decrease,bp_raw_feedforward_ce_decrease,ep_raw_free_mse_decrease,ep_raw_feedforward_ce_decrease,dplus_raw_free_mse_decrease,dplus_raw_feedforward_ce_decrease,dplus_bp_scaled_free_mse_decrease,dplus_bp_scaled_feedforward_ce_decrease,dplus_ep_scaled_free_mse_decrease,dplus_ep_scaled_feedforward_ce_decrease,batch_idx,dplus_raw_free_mse_decrease_positive_rate,dplus_bp_scaled_free_mse_decrease_positive_rate,dplus_ep_scaled_free_mse_decrease_positive_rate,bp_raw_free_mse_decrease_positive_rate,ep_raw_free_mse_decrease_positive_rate,training_iteration,config/experiment_name,config/target_name,config/objective_name,config/seed,config/step_lr,config/dataset,config/n_samples,config/test_size,config/noise,config/hidden_sizes,config/batch_size,config/n_batches,config/infer_steps,config/infer_lr,config/residual_norm_eps,config/activation,config/bias,config/state_clip
nudge_0p001_plus,nudge_0.001,plus,resnorm_layergain_beta_div1,1.0,True,True,7,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,12.310270133893937,-121.82942326863606,0.0048275296058919,0.0,567.2573649088541,0.0048275296058919,0.0,0.0054407735199977,66281.11324353424,0.500931183497111,35594.377604166664,0.5768370380004247,0.6471232175827026,626.6384233181149,0.9909159739812216,35594.377604166664,56.89727783203125,35594.377604166664,0.5768370380004247,56.89727783203125,0.5047348340352377,0.6594669421513876,0.0003110269705454,0.0003535151481628,0.0127075413862864,0.0003856619199117,0.0269024024407068,-4.372349381446838,0.0004289746284484,6.953875223795573e-07,0.0403009901444117,8.083383242289226e-05,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p001_plus,resnorm_layergain_beta_div1,7,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
gradual_100_0p01_plus,gradual_clamp_100_0.01,plus,resnorm_layergain_beta_div1,1.0,True,True,42,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,13.810519626364112,-15.94718106587728,0.1057403186957041,0.0,29082.984700520832,0.1057403186957041,0.0,0.0654950564106305,288078.85598682525,0.5060433149337769,93374.11458333331,0.3339143047730128,0.8948337038358053,1979.8097564550192,0.98380841811498,93374.11458333331,47.25321833292643,93374.11458333331,0.3339143047730128,47.25321833292643,0.4525083204110463,0.6512693762779236,0.000102753440539,0.0001147389411926,0.0346808383862177,0.0009761949380238,-0.3737537910540898,-2.369053234656652,0.0002662241458892,7.828076680501303e-06,0.0362100849548975,0.0010516544183095,2.5,0.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,gradual_100_0p01_plus,resnorm_layergain_beta_div1,42,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p001_plus,nudge_0.001,plus,beta_div1,1.0,False,False,7,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,10.499038044828922,-121.82942326863606,0.0048275296058919,0.0,0.0671282584468523,0.0048275296058919,0.0,-0.0027075335383415,1.8216714245729164,0.500931183497111,0.9881037970383962,0.5768370380004247,0.314914325873057,0.0173881766947697,0.9909159739812216,0.9881037970383962,56.89727783203125,0.9881037970383962,0.5768370380004247,56.89727783203125,0.5047348340352377,0.6594669421513876,0.0003110269705454,0.0003535151481628,0.0127075413862864,0.0003856619199117,0.0008304715156555,-3.2087167104085288e-06,0.0004865527153015,-3.337860107421875e-06,0.0455596248308817,-0.0002832810084025,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p001_plus,beta_div1,7,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p001_plus,nudge_0.001,plus,resnorm_layergain_beta_div1,1.0,True,True,2025,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,11.802635162137449,-120.47653706868488,0.0064307988181503,0.0,1511.7059936523438,0.0064307988181503,0.0,0.0596702892022828,272861.0550719985,0.5201444129149119,119634.55859375,0.4877031445503235,0.4814336647590001,2132.2925363508125,0.991771161556244,119634.55859375,56.176191329956055,119634.55859375,0.4877031445503235,56.176191329956055,0.5975431601206461,0.6984257499376932,0.0003181397914886,0.0002670188744862,0.02272230386734,0.0012798408667246,0.1093741804361343,-18.08829468488693,0.0004791319370269,2.4179617563883465e-05,0.0524190167586008,0.0020248691240946,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p001_plus,resnorm_layergain_beta_div1,2025,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p001_plus,nudge_0.001,plus,layergain_beta_div1,1.0,False,True,42,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,10.705690436065195,-111.4766133626302,0.0049991852914293,0.0,0.1152721717953682,0.0049991852914293,0.0,0.0510322718570629,5.234020718603217,0.4829152276118596,1.6918178995450337,0.3339143047730128,0.493263691663742,0.0308074023736162,0.9880463480949402,1.6918178995450337,55.03717803955078,1.6918178995450337,0.3339143047730128,55.03717803955078,0.4525083204110463,0.6512693762779236,0.000102753440539,0.0001147389411926,0.0092164973417917,0.0002779165903727,0.0013140986363093,2.9404958089192707e-05,0.0002597371737162,6.069739659627278e-06,0.0408694595098495,0.0009518762429555,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p001_plus,layergain_beta_div1,42,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p01_plus,nudge_0.01,plus,beta_div2,2.0,False,False,2025,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,10.96715601393953,-11.108468214670816,0.0311723260933326,0.0,11.0979954401652,0.0311723260933326,0.0,0.0704234633594751,269.5417463678548,0.5232800940672556,117.64151255289714,0.4877031445503235,0.9393175840377808,7.804687185026101,0.99072594443957,117.64151255289714,15.07347615559896,117.64151255289714,0.4877031445503235,15.07347615559896,0.5975431601206461,0.6984257499376932,0.0003181397914886,0.0002670188744862,0.0152277052402496,0.0006419320901234,0.1069067617257436,0.0045936206976572,0.0004859566688537,2.473592758178711e-05,0.0147668818632761,0.0006060202916463,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p01_plus,beta_div2,2025,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
gradual_100_0p01_plus,gradual_clamp_100_0.01,plus,resnorm_beta_div2,2.0,True,False,2025,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,13.934714953880755,-19.15572579701741,0.1226684935390949,0.0,7559687.0,0.1226684935390949,0.0,0.0667832704881827,57781558.5285281,0.5459521015485128,25333204.666666668,0.4877031445503235,0.8476399580637614,516475.7260511194,0.9819650053977966,25333204.666666668,49.07707150777181,25333204.666666668,0.4877031445503235,49.07707150777181,0.5975431601206461,0.6984257499376932,0.0003181397914886,0.0002670188744862,0.054438312848409,0.0021708607673645,0.1089718341827392,-2626.3103633125625,0.0004798372586568,2.3523966471354168e-05,0.0463503897190094,0.0018525421619415,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,gradual_100_0p01_plus,resnorm_beta_div2,2025,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
gradual_100_0p01_plus,gradual_clamp_100_0.01,plus,resnorm_beta_div1,1.0,True,False,2025,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,13.689009595196694,-19.15572579701741,0.1226684935390949,0.0,75596.869140625,0.1226684935390949,0.0,0.0667832673837741,577815.5806851777,0.5459521015485128,253332.046875,0.4877031445503235,0.8476399779319763,5164.757266589369,0.9819650053977966,253332.046875,49.07707150777181,253332.046875,0.4877031445503235,49.07707150777181,0.5975431601206461,0.6984257499376932,0.0003181397914886,0.0002670188744862,0.054438312848409,0.0021708607673645,0.108679582675298,-6.675194362799327,0.0004798372586568,2.3523966471354168e-05,0.0463503797849019,0.001852532227834,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,gradual_100_0p01_plus,resnorm_beta_div1,2025,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p01_plus,nudge_0.01,plus,resnorm_beta_div2,2.0,True,False,7,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,10.542544523254035,-7.343447208404541,0.0277714618455825,0.0,250038.4505208333,0.0277714618455825,0.0,0.0732497038940588,6183391.502553161,0.5120106240113577,3325430.6666666665,0.5768370380004247,0.9216669201850892,241806.3064353662,0.9904408752918245,3325430.6666666665,13.767380714416504,3325430.6666666665,0.5768370380004247,13.767380714416504,0.5047348340352377,0.6594669421513876,0.0003110269705454,0.0003535151481628,0.0121415654818216,0.0006340642770131,0.0255564749240875,-696.1021882295609,0.0005243271589279,2.961357434590657e-05,0.0123310387134552,0.0006262759367624,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p01_plus,resnorm_beta_div2,7,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p001_plus,nudge_0.001,plus,layergain_beta_div1,1.0,False,True,7,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,11.015311372932048,-121.82942326863606,0.0048275296058919,0.0,0.1794450556238492,0.0048275296058919,0.0,-0.0009015575051307,1.870323314520026,0.500931183497111,1.014728436867396,0.5768370380004247,0.4469884783029556,0.0178554564389887,0.9909159739812216,1.014728436867396,56.89727783203125,1.014728436867396,0.5768370380004247,56.89727783203125,0.5047348340352377,0.6594669421513876,0.0003110269705454,0.0003535151481628,0.0127075413862864,0.0003856619199117,0.0008381158113479,-2.1457672119140625e-06,0.0004781534274419,-2.5232632954915366e-06,0.0447016904751459,-0.0002063711484273,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p001_plus,layergain_beta_div1,7,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p001_plus,nudge_0.001,plus,resnorm_beta_div1,1.0,True,False,42,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,11.855604165233672,-111.4766133626302,0.0049991852914293,0.0,621.3825480143229,0.0049991852914293,0.0,0.0513209967563549,144963.20138167808,0.4829152276118596,46958.81119791666,0.3339143047730128,0.4964708238840103,858.2868229964762,0.9880463480949402,46958.81119791666,55.03717803955078,46958.81119791666,0.3339143047730128,55.03717803955078,0.4525083204110463,0.6512693762779236,0.000102753440539,0.0001147389411926,0.0092164973417917,0.0002779165903727,-0.0294006913900375,-0.0249660412470499,0.00026070078214,6.089607874552409e-06,0.040990799665451,0.0009539028008778,2.5,0.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p001_plus,resnorm_beta_div1,42,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
gradual_100_0p01_plus,gradual_clamp_100_0.01,plus,raw,0.0,False,False,42,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,13.29377265414223,-15.94718106587728,0.1057403186957041,0.0,0.0114437557446459,0.1057403186957041,0.0,0.065073059250911,0.1034349208318917,0.5060433149337769,0.0334507270405689,0.3339143047730128,0.8565528392791748,0.0007081610406415,0.98380841811498,0.0334507270405689,47.25321833292643,0.0334507270405689,0.3339143047730128,47.25321833292643,0.4525083204110463,0.6512693762779236,0.000102753440539,0.0001147389411926,0.0346808383862177,0.0009761949380238,2.6633342107137043e-05,6.953875223795573e-07,0.0002660304307937,7.828076680501303e-06,0.036228393514951,0.001049667596817,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,gradual_100_0p01_plus,raw,42,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p001_plus,nudge_0.001,plus,resnorm_beta_div2,2.0,True,False,7,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,13.07264664163813,-121.82942326863606,0.0048275296058919,0.0,339673.4375,0.0048275296058919,0.0,-0.000558393386503,59657094.70158846,0.500931183497111,31939650.33333333,0.5768370380004247,0.4128738492727279,562344.5414901305,0.9909159739812216,31939650.33333333,56.89727783203125,31939650.33333333,0.5768370380004247,56.89727783203125,0.5047348340352377,0.6594669421513876,0.0003110269705454,0.0003535151481628,0.0127075413862864,0.0003856619199117,0.0087036788463592,-11223.544634620348,0.0004785557587941,-2.294778823852539e-06,0.044795552889506,-0.0001890063285827,2.5,0.6666666666666666,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p001_plus,resnorm_beta_div2,7,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
gradual_100_0p01_plus,gradual_clamp_100_0.01,plus,beta_div2,2.0,False,False,2025,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,13.634626945015045,-19.15572579701741,0.1226684935390949,0.0,120.57679748535156,0.1226684935390949,0.0,0.0670247226953506,788.245690571228,0.5459521015485128,343.59743245442706,0.4877031445503235,0.847825696070989,7.00165169161122,0.9819650053977966,343.59743245442706,49.07707150777181,343.59743245442706,0.4877031445503235,49.07707150777181,0.5975431601206461,0.6984257499376932,0.0003181397914886,0.0002670188744862,0.054438312848409,0.0021708607673645,0.2580726196368535,0.0119369824727376,0.0004821221033732,2.361337343851725e-05,0.0465557177861531,0.0018596748510996,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,gradual_100_0p01_plus,beta_div2,2025,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p001_plus,nudge_0.001,plus,beta_div1,1.0,False,False,42,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,12.17180851008743,-111.4766133626302,0.0049991852914293,0.0,0.0534177968899408,0.0049991852914293,0.0,0.0516179936627546,5.190863257173999,0.4829152276118596,1.6778027613957722,0.3339143047730128,0.4228943039973576,0.0305534853480283,0.9880463480949402,1.6778027613957722,55.03717803955078,1.6778027613957722,0.3339143047730128,55.03717803955078,0.4525083204110463,0.6512693762779236,0.000102753440539,0.0001147389411926,0.0092164973417917,0.0002779165903727,0.0013320644696553,2.953410148620605e-05,0.0002654840548833,6.159146626790364e-06,0.0417973349491755,0.0009663899739583,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p001_plus,beta_div1,42,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p001_plus,nudge_0.001,plus,beta_div1,1.0,False,False,2025,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,11.316869725938886,-120.47653706868488,0.0064307988181503,0.0,0.0632044213513533,0.0064307988181503,0.0,0.0600344059057533,3.68988649634106,0.5201444129149119,1.6085491975148518,0.4877031445503235,0.4032783359289169,0.0286376509251812,0.991771161556244,1.6085491975148518,56.176191329956055,1.6085491975148518,0.4877031445503235,56.176191329956055,0.5975431601206461,0.6984257499376932,0.0003181397914886,0.0002670188744862,0.02272230386734,0.0012798408667246,0.0015895863374074,5.971391995747884e-05,0.0004860858122507,2.4179617563883465e-05,0.0532928605874379,0.0020340283711751,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p001_plus,beta_div1,2025,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p001_plus,nudge_0.001,plus,beta_div2,2.0,False,False,2025,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,12.865296456962824,-120.47653706868488,0.0064307988181503,0.0,63.2044251759847,0.0064307988181503,0.0,0.0600344122697909,3689.8868329108304,0.5201444129149119,1608.549336751302,0.4877031445503235,0.4032783508300781,28.63765334658495,0.991771161556244,1608.549336751302,56.176191329956055,1608.549336751302,0.4877031445503235,56.176191329956055,0.5975431601206461,0.6984257499376932,0.0003181397914886,0.0002670188744862,0.02272230386734,0.0012798408667246,0.1478305409351984,0.0164012908935546,0.0004860858122507,2.4179617563883465e-05,0.0532928804556528,0.0020340283711751,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p001_plus,beta_div2,2025,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p001_plus,nudge_0.001,plus,layergain_beta_div1,1.0,False,True,2025,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,11.576312345918268,-120.47653706868488,0.0064307988181503,0.0,0.1458298911650975,0.0064307988181503,0.0,0.0609031609880427,3.7243923647850448,0.5201444129149119,1.6235798001289368,0.4877031445503235,0.4794442405303319,0.0289051604556543,0.991771161556244,1.6235798001289368,56.176191329956055,1.6235798001289368,0.4877031445503235,56.176191329956055,0.5975431601206461,0.6984257499376932,0.0003181397914886,0.0002670188744862,0.02272230386734,0.0012798408667246,0.0015988647937774,6.142258644104004e-05,0.0004847049713134,2.4696191151936848e-05,0.0530269145965576,0.002066026131312,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p001_plus,layergain_beta_div1,2025,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p001_plus,nudge_0.001,plus,resnorm_beta_div1,1.0,True,False,7,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,10.14338016230613,-121.82942326863606,0.0048275296058919,0.0,339.6734161376953,0.0048275296058919,0.0,-0.0005583918342987,59657.08955348818,0.500931183497111,31939.6474609375,0.5768370380004247,0.4128738592068354,562.3444917688531,0.9909159739812216,31939.6474609375,56.89727783203125,31939.6474609375,0.5768370380004247,56.89727783203125,0.5047348340352377,0.6594669421513876,0.0003110269705454,0.0003535151481628,0.0127075413862864,0.0003856619199117,0.019803429643313,-0.3163678546746571,0.0004785557587941,-2.294778823852539e-06,0.0447955479224522,-0.0001890063285827,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p001_plus,resnorm_beta_div1,7,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
gradual_100_0p01_plus,gradual_clamp_100_0.01,plus,beta_div1,1.0,False,False,7,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,12.915158507879823,-15.565713246663412,0.111338284642746,0.0,1.0965757171312969,0.111338284642746,0.0,0.0604458463688691,6.2870700687972345,0.53892054160436,3.4259066184361777,0.5768370380004247,0.8353060980637869,0.0688607484533668,0.9835233489672344,3.4259066184361777,49.75770886739095,3.4259066184361777,0.5768370380004247,49.75770886739095,0.5047348340352377,0.6594669421513876,0.0003110269705454,0.0003535151481628,0.0430035640796025,0.0021977325280507,0.0030535906553268,0.0001306732495625,0.0005176862080891,2.5113423665364586e-05,0.0428232749303182,0.0018763542175292,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,gradual_100_0p01_plus,beta_div1,7,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p001_plus,nudge_0.001,plus,resnorm_beta_div1,1.0,True,False,2025,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,10.67206932976842,-120.47653706868488,0.0064307988181503,0.0,1281.4869181315105,0.0064307988181503,0.0,0.05944252681608,269906.7008180245,0.5201444129149119,118377.015625,0.4877031445503235,0.3998063206672668,2109.897751573771,0.991771161556244,118377.015625,56.176191329956055,118377.015625,0.4877031445503235,56.176191329956055,0.5975431601206461,0.6984257499376932,0.0003181397914886,0.0002670188744862,0.02272230386734,0.0012798408667246,0.1120882680018742,-3.338702658812205,0.0004835625489552,2.3931264877319336e-05,0.0530312756697336,0.0020139018694559,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p001_plus,resnorm_beta_div1,2025,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
gradual_100_0p01_plus,gradual_clamp_100_0.01,plus,resnorm_beta_div2,2.0,True,False,42,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,13.784024388995022,-15.94718106587728,0.1057403186957041,0.0,2846646.833333333,0.1057403186957041,0.0,0.0652330859253804,28673281.25215784,0.5060433149337769,9294401.416666666,0.3339143047730128,0.867902676264445,197070.5403051412,0.98380841811498,9294401.416666666,47.25321833292643,9294401.416666666,0.3339143047730128,47.25321833292643,0.4525083204110463,0.6512693762779236,0.000102753440539,0.0001147389411926,0.0346808383862177,0.0009761949380238,-0.0293394376834233,-564.1584891279539,0.0002661496400833,7.847944895426432e-06,0.0362299382686615,0.0010508994261423,2.5,0.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,gradual_100_0p01_plus,resnorm_beta_div2,42,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p01_plus,nudge_0.01,plus,beta_div1,1.0,False,False,7,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,11.055367990396917,-7.343447208404541,0.0277714618455825,0.0,0.0891767914096514,0.0277714618455825,0.0,0.0730162238081296,1.9206398525566009,0.5120106240113577,1.0475399096806843,0.5768370380004247,0.9176954527695974,0.076092318254645,0.9904408752918245,1.0475399096806843,13.767380714416504,1.0475399096806843,0.5768370380004247,13.767380714416504,0.5047348340352377,0.6594669421513876,0.0003110269705454,0.0003535151481628,0.0121415654818216,0.0006340642770131,0.0009477237860361,4.766384760538737e-05,0.0005245705445607,2.953410148620605e-05,0.0123377492030461,0.0006241798400878,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p01_plus,beta_div1,7,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
gradual_100_0p01_plus,gradual_clamp_100_0.01,plus,resnorm_beta_div2,2.0,True,False,7,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,12.27831347566098,-15.565713246663412,0.111338284642746,0.0,2861578.6666666665,0.111338284642746,0.0,0.0610606521368026,20249020.58068346,0.53892054160436,10880510.5,0.5768370380004247,0.8439718584219614,218867.0075397629,0.9835233489672344,10880510.5,49.75770886739095,10880510.5,0.5768370380004247,49.75770886739095,0.5047348340352377,0.6594669421513876,0.0003110269705454,0.0003535151481628,0.0430035640796025,0.0021977325280507,0.0194811820983886,-2168.723182797432,0.0005188037951787,2.5351842244466145e-05,0.0428945670525232,0.0018953680992126,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,gradual_100_0p01_plus,resnorm_beta_div2,7,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p001_plus,nudge_0.001,plus,beta_div2,2.0,False,False,42,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,13.109424288850278,-111.4766133626302,0.0049991852914293,0.0,53.41780026753744,0.0049991852914293,0.0,0.0516179886957009,5190.86380095504,0.4829152276118596,1677.8029378255208,0.3339143047730128,0.4228943039973576,30.55348856046496,0.9880463480949402,1677.8029378255208,55.03717803955078,1677.8029378255208,0.3339143047730128,55.03717803955078,0.4525083204110463,0.6512693762779236,0.000102753440539,0.0001147389411926,0.0092164973417917,0.0002779165903727,-0.0340550740559895,0.0202103952566782,0.0002654840548833,6.159146626790364e-06,0.0417973299821217,0.0009663899739583,2.5,0.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p001_plus,beta_div2,42,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p001_plus,nudge_0.001,plus,raw,0.0,False,False,7,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,11.162550983950496,-121.82942326863606,0.0048275296058919,0.0,6.712826264750522e-05,0.0048275296058919,0.0,-0.0027075336935619,0.0018216715249451,0.500931183497111,0.0009881038567982,0.5768370380004247,0.314914345741272,1.7388177749622103e-05,0.9909159739812216,0.0009881038567982,56.89727783203125,0.0009881038567982,0.5768370380004247,56.89727783203125,0.5047348340352377,0.6594669421513876,0.0003110269705454,0.0003535151481628,0.0127075413862864,0.0003856619199117,8.195638656616211e-07,-9.934107462565104e-09,0.0004865527153015,-3.337860107421875e-06,0.0455596248308817,-0.0002832810084025,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p001_plus,raw,7,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p01_plus,nudge_0.01,plus,layergain_beta_div1,1.0,False,True,7,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,10.83661049278453,-7.343447208404541,0.0277714618455825,0.0,0.1004154694577058,0.0277714618455825,0.0,0.0732556382815043,1.9211145241336984,0.5120106240113577,1.0477982362111409,0.5768370380004247,0.9231612384319304,0.076111071042579,0.9904408752918245,1.0477982362111409,13.767380714416504,1.0477982362111409,0.5768370380004247,13.767380714416504,0.5047348340352377,0.6594669421513876,0.0003110269705454,0.0003535151481628,0.0121415654818216,0.0006340642770131,0.0009491095940272,4.780292510986328e-05,0.0005252261956532,2.962350845336914e-05,0.0123519996802012,0.0006261467933654,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p01_plus,layergain_beta_div1,7,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
